NSE_SYMBOL,COMPANY,TIER,COMPOSITE,Q_SCORE,REGIME,MACRO_STRESS,RECOMMENDED_SIZE_PCT,LIQUIDITY_FLAG,SECTOR_PHASE,SECTOR_OVERRIDE,ENTRY_TIMING_SCORE,ENTRY_TIMING_SCORE_RAW,SIGNAL_FRESHNESS,ABOVE_50DMA,DISTANCE_FROM_200DMA_PCT,ATR_14,STOP_LOSS_PCT,EXIT_SIGNAL,EXIT_REASON,LTCG_FLAG,LTCG_NOTE,BEAR_ALPHA_TRACK,BEAR_ALPHA_SCORE,CONVICTION_SCORE,PRIME_CONVICTION,DMA200_PRICE,ENTRY_ZONE_LOW,ENTRY_ZONE_HIGH,ENTRY_ZONE_NOTE,MAX_SLOTS,AS_OF_DATE,ROE,LOW_ROE_FLAG,EXTREME_VAL_FLAG,STRUCTURAL_MOAT,DRAWDOWN_RISK,WARNINGS,COMMODITY_CYCLE_FLAG,PORTFOLIO_HEAT_PCT,PRIME_COUNT,AVG_PRIME_COMPOSITE
NBCC,NBCC,WATCHLIST_CONFIRMED,65.0,17.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-11.53,3.1807,2.78,HOLD,,False,,A,21.33,3,False,103.61,88.91,105.68,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,21.83,False,False,False,False,,0,122.1,28,86.0
NEWGEN,NEWGEN SOFTWARE,STRONG,65.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,FRESH,False,-37.19,23.0357,4.02,HOLD,,False,,B,45.5,3,False,730.46,445.04,745.07,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,20.79,False,False,False,False,,0,122.1,28,86.0
LUPIN,LUPIN,STRONG,65.0,20.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,2,FRESH,False,6.62,68.5143,2.43,HOLD,,False,,A,17.17,3,False,2112.52,2049.14,2218.15,Near 200DMA — ideal dip entry zone,5,2026-05-19,19.08,False,False,False,False,,0,122.1,28,86.0
MEDPLUS,MEDPLUS HEALTH,WATCHLIST_CONFIRMED,65.0,8.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,12.12,29.2929,2.53,HOLD,,False,,A,6.0,3,False,827.69,802.86,869.07,Near 200DMA — ideal dip entry zone,5,2026-05-19,8.64,True,False,False,False,LOW_ROE(8.6%),0,122.1,28,86.0
MFSL,MAX FINANCIAL,WATCHLIST_EXTERNAL,65.0,5.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,FRESH,False,-2.18,46.3929,2.32,HOLD,,False,,,0.0,2,False,1637.43,1553.65,1670.18,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,6.2,True,True,False,False,LOW_ROE(6.2%) | HIGH_PE(388x vs ind 59x),0,122.1,28,86.0
OMFREIGHT,OM FREIGHT FORWA,WATCHLIST_CONFIRMED,65.0,16.0,BEAR,7.5,1.5,RESTRICTED,TOPPING,False,1,2,EXPIRED,True,-1.06,5.0914,4.72,HOLD,,False,,A,8.0,3,False,87.13,83.62,88.87,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.68,False,False,False,False,,0,122.1,28,86.0
OLECTRA,OLECTRA GREENTEC,STRONG,65.0,19.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,-6.0,59.0,3.92,HOLD,,False,,A,9.87,4,False,1281.6,1168.56,1307.23,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.24,False,False,False,False,,0,122.1,28,86.0
OFSS,ORACLE FIN.SERV.,STRONG,65.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,16.38,261.7857,2.23,HOLD,,False,,A,71.91,4,False,8084.24,8884.93,9277.61,Extended — wait for ATR pullback,5,2026-05-19,33.51,False,False,False,False,,0,122.1,28,86.0
VBL,VARUN BEVERAGES,WATCHLIST_CONFIRMED,65.0,19.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,9.02,13.925,2.18,HOLD,,False,,A,13.23,4,False,469.19,455.11,492.65,Near 200DMA — ideal dip entry zone,5,2026-05-19,16.79,False,False,False,False,,0,122.1,28,86.0
TRANSTEEL,TRANSTEEL SEATIN,STRONG,65.0,16.0,BEAR,7.5,3.0,RESTRICTED,BASING,False,1,1,EXPIRED,False,-5.24,6.0036,3.69,HOLD,,False,,A,10.0,2,False,137.18,126.1,139.92,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.64,False,False,False,False,,0,122.1,28,86.0
ZENSARTECH,ZENSAR TECH.,STRONG,65.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,FRESH,False,-29.49,16.4214,2.7,HOLD,,False,,B,45.5,3,False,689.57,471.66,703.36,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.97,False,False,False,False,,0,122.1,28,86.0
YESBANK,YES BANK,WATCHLIST_CONFIRMED,65.0,2.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,3.94,0.7279,2.67,HOLD,,False,,,0.0,3,False,20.98,20.35,22.03,Near 200DMA — ideal dip entry zone,5,2026-05-19,6.53,True,False,False,False,LOW_ROE(6.5%),0,122.1,28,86.0
SBFC,SBFC FINANCE,WATCHLIST_EXTERNAL,65.0,0.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,FRESH,False,-11.22,2.8986,2.57,HOLD,,False,,,0.0,2,False,101.82,87.69,103.86,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.82,False,False,False,False,,0,122.1,28,86.0
SKIPPER,SKIPPER,WATCHLIST_CONFIRMED,65.0,17.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-0.17,23.325,4.14,HOLD,,False,,A,8.78,4,False,451.86,437.57,460.9,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.52,False,False,False,False,,0,122.1,28,86.0
DMCC,DMCC SPECIALITY,STRONG,65.0,16.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,12.87,20.4186,5.31,HOLD,,False,,A,19.41,3,False,272.63,264.45,286.26,Near 200DMA — ideal dip entry zone,5,2026-05-19,9.46,True,False,False,False,LOW_ROE(9.5%),0,122.1,28,86.0
AVANTEL,AVANTEL,WATCHLIST_CONFIRMED,65.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,-4.18,7.2914,3.94,HOLD,,False,,A,11.54,4,False,154.61,143.71,157.7,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,23.79,False,True,False,False,HIGH_PE(331x vs ind 59x),0,122.1,28,86.0
ATGL,ADANI TOTAL GAS,WATCHLIST_CONFIRMED,65.0,17.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,3,3,FRESH,True,3.72,27.325,3.58,HOLD,,False,,A,10.95,5,False,588.21,570.56,617.62,Near 200DMA — ideal dip entry zone,5,2026-05-19,15.56,False,True,False,False,HIGH_PE(95x vs ind 14x),0,122.1,28,86.0
JARO,JARO INSTITUTE,WATCHLIST_CONFIRMED,65.0,19.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-7.56,24.325,4.04,HOLD,,False,,A,9.5,3,False,520.46,466.67,530.87,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,30.12,False,False,False,False,,0,122.1,28,86.0
EMAMILTD,EMAMI,WATCHLIST_CONFIRMED,65.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-17.77,13.2107,2.5,HOLD,,False,,A,36.67,3,False,513.53,409.63,523.8,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,29.93,False,False,False,False,,0,122.1,28,86.0
EVEREADY,EVEREADY INDS.,WATCHLIST_CONFIRMED,65.0,18.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-9.19,14.225,3.55,HOLD,,False,,A,14.13,3,False,353.05,310.98,360.11,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,17.88,False,False,False,False,,0,122.1,28,86.0
HARDWYN,HARDWYN INDIA,STRONG,65.0,11.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,38.91,1.4207,4.84,PARTIAL_EXIT,EXTENDED: 6.4× ATR above 200DMA,False,,A,7.5,4,False,16.9,20.63,22.76,Extended — wait for ATR pullback,5,2026-05-19,2.85,True,False,False,False,LOW_ROE(2.9%),0,122.1,28,86.0
GOKULAGRO,GOKUL AGRO,WATCHLIST_CONFIRMED,65.0,19.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,3.52,10.3243,3.43,HOLD,,False,,A,9.5,4,False,232.41,225.44,244.03,Near 200DMA — ideal dip entry zone,5,2026-05-19,23.71,False,False,False,False,,0,122.1,28,86.0
JINDALSAW,JINDAL SAW,WATCHLIST_CONFIRMED,64.0,17.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,14.69,10.5957,3.84,HOLD,,False,,A,20.82,4,False,192.48,186.71,202.1,Near 200DMA — ideal dip entry zone,5,2026-05-19,15.23,False,False,False,False,,0,122.1,28,86.0
KOTYARK,KOTYARK INDUST.,WATCHLIST_CONFIRMED,64.0,16.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,57.26,23.6893,4.15,EXIT,PROFIT_ZONE: +57% above 200DMA | EXTENDED: 11.0× ATR above 200DMA,False,,A,12.71,3,False,290.7,409.77,445.31,Extended — wait for ATR pullback,5,2026-05-19,2.12,True,True,False,False,LOW_ROE(2.1%) | HIGH_PE(144x vs ind 12x),0,122.1,28,86.0
PIRAMALFIN,PIRAMAL FINANCE.,WATCHLIST_EXTERNAL,64.0,1.0,BEAR,7.5,0.5,NORMAL,BASING,False,2,2,FRESH,True,10.29,85.9357,3.61,HOLD,,False,,,0.0,3,False,1727.14,1675.33,1813.5,Near 200DMA — ideal dip entry zone,5,2026-05-19,-3.99,True,True,False,False,LOW_ROE(-4.0%) | HIGH_PE(68x vs ind 17x),0,122.1,28,86.0
SAATVIKGL,SAATVIK GREEN,WATCHLIST_CONFIRMED,64.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,2.71,21.3107,3.91,HOLD,,False,,A,10.0,4,False,424.8,412.06,446.04,Near 200DMA — ideal dip entry zone,5,2026-05-19,63.41,False,False,False,False,,0,122.1,28,86.0
MOTILALOFS,MOTIL.OSWAL.FIN.,STRONG,64.0,12.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,-2.95,29.0643,2.79,HOLD,,False,,A,13.45,3,False,859.62,809.27,876.81,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,22.58,False,False,False,False,,0,122.1,28,86.0
MARKOLINES,MARKOLINES PAVEM,WATCHLIST_CONFIRMED,64.0,13.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,4.08,5.4,2.66,HOLD,,False,,A,8.5,3,False,155.78,151.11,163.57,Near 200DMA — ideal dip entry zone,5,2026-05-19,12.77,False,False,False,False,,0,122.1,28,86.0
PATANJALI,PATANJALI FOODS,WATCHLIST_CONFIRMED,64.0,15.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,1,FRESH,False,-39.82,10.3286,1.81,HOLD,,False,,A,12.55,2,False,758.97,443.05,774.15,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.44,True,False,False,False,LOW_ROE(11.4%),0,122.1,28,86.0
UNIVASTU,UNIVASTU INDIA,WATCHLIST_CONFIRMED,64.0,17.0,BEAR,7.5,1.5,RESTRICTED,TOPPING,False,1,2,EXPIRED,True,-41.94,3.41,3.91,HOLD,,False,,A,10.5,3,False,120.23,67.72,122.63,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.08,False,False,False,False,,0,122.1,28,86.0
USHAMART,USHA MARTIN,WATCHLIST_CONFIRMED,64.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,10.36,19.0036,3.24,HOLD,,False,,A,17.44,5,False,425.21,412.45,446.47,Near 200DMA — ideal dip entry zone,5,2026-05-19,14.8,False,False,False,False,,0,122.1,28,86.0
UNITEDPOLY,UNITED POLYFAB,WATCHLIST_CONFIRMED,64.0,18.0,BEAR,7.5,1.5,RESTRICTED,BASING,False,1,2,EXPIRED,True,-2.58,2.6257,6.55,HOLD,,False,,A,11.0,3,False,32.91,31.1,33.57,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,18.18,False,False,False,False,,0,122.1,28,86.0
TRUALT,TRUALT BIOENERGY,WATCHLIST_CONFIRMED,64.0,11.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,4.45,19.4143,3.49,HOLD,,False,,A,5.5,4,False,425.46,412.7,446.73,Near 200DMA — ideal dip entry zone,5,2026-05-19,19.07,False,False,False,False,,0,122.1,28,86.0
UDS,UPDATER SERVICES,WATCHLIST_CONFIRMED,64.0,17.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-13.06,8.2321,3.84,HOLD,,False,,B,44.8,4,False,197.5,166.56,201.45,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.4,False,False,False,False,,0,122.1,28,86.0
TANLA,TANLA PLATFORMS,STRONG,64.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,-11.58,26.1857,4.23,HOLD,,False,,A,52.67,4,False,559.6,479.96,570.79,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,22.36,False,False,False,False,,0,122.1,28,86.0
CUPID,CUPID,WATCHLIST_CONFIRMED,64.0,8.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-53.13,6.105,4.04,HOLD,,False,,,0.0,1,False,257.84,117.21,263.0,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.95,True,True,False,False,LOW_ROE(11.9%) | HIGH_PE(130x vs ind 45x),0,122.1,28,86.0
APTUS,APTUS VALUE HOU.,WATCHLIST_EXTERNAL,64.0,0.0,BEAR,7.5,0.5,NORMAL,BASING,False,2,2,FRESH,True,-9.58,11.4043,3.55,HOLD,,False,,A,21.43,3,False,284.33,249.39,290.02,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,17.4,False,False,False,False,,0,122.1,28,86.0
JMFINANCIL,JM FINANCIAL,WATCHLIST_EXTERNAL,64.0,2.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,EXPIRED,False,-13.56,4.76,2.95,HOLD,,False,,A,34.95,3,False,149.44,125.3,152.43,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,8.44,False,False,False,False,,0,122.1,28,86.0
LAXMIINDIA,LAXMI INDIA FIN.,WATCHLIST_EXTERNAL,64.0,1.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,2,EXPIRED,True,-3.81,8.3836,5.6,HOLD,,False,,,0.0,3,False,124.46,116.12,126.95,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.96,False,False,False,False,,0,122.1,28,86.0
HEXT,HEXAWARE TECH.,STRONG,64.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,-24.84,16.7143,2.75,HOLD,,False,,B,44.8,4,False,647.85,472.34,660.81,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,23.46,False,False,False,False,,0,122.1,28,86.0
GOCOLORS,GO FASHION (I),WATCHLIST_CONFIRMED,64.0,17.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-48.04,13.6664,4.21,HOLD,,False,,A,8.5,3,False,499.42,251.72,509.41,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.41,False,False,False,False,,0,122.1,28,86.0
POWERINDIA,HITACHI ENERGY,WATCHLIST_CONFIRMED,63.0,16.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,49.96,1213.9286,2.96,PARTIAL_EXIT,PROFIT_ZONE: +50% above 200DMA | EXTENDED: 13.5× ATR above 200DMA,False,,A,8.24,4,False,21873.2,30372.14,32193.04,Extended — wait for ATR pullback,5,2026-05-19,9.11,True,True,False,False,LOW_ROE(9.1%) | HIGH_PE(134x vs ind 32x),0,122.1,28,86.0
VMARCIND,V-MARC INDIA,WATCHLIST_CONFIRMED,63.0,15.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,63.98,66.9893,5.09,EXIT,PROFIT_ZONE: +64% above 200DMA | EXTENDED: 10.1× ATR above 200DMA,False,,A,9.5,4,False,642.02,918.82,1019.31,Extended — wait for ATR pullback,5,2026-05-19,19.05,False,False,False,False,,0,122.1,28,86.0
RATNAVEER,RATNAVEER PRECIS,WATCHLIST_CONFIRMED,63.0,16.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,20.56,12.4443,5.46,PARTIAL_EXIT,EXTENDED: 3.0× ATR above 200DMA,False,,A,8.0,4,False,151.36,157.59,176.26,Extended — wait for ATR pullback,5,2026-05-19,12.62,False,False,False,False,,0,122.1,28,86.0
LINDEINDIA,LINDE INDIA,STRONG,63.0,11.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,12.11,240.3214,2.66,HOLD,,False,,A,6.14,3,False,6441.1,6247.87,6763.16,Near 200DMA — ideal dip entry zone,5,2026-05-19,11.91,True,True,False,False,LOW_ROE(11.9%) | HIGH_PE(102x vs ind 24x),0,122.1,28,86.0
RBZJEWEL,RBZ JEWELLERS LT,STRONG,63.0,17.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,FRESH,False,-9.56,7.055,4.53,HOLD,,False,,A,8.5,2,False,137.74,120.83,140.49,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.83,False,False,False,False,,0,122.1,28,86.0
NAVNETEDUL,NAVNEET EDUCAT.,WATCHLIST_CONFIRMED,63.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-4.57,4.6364,2.63,HOLD,,False,,A,33.36,3,False,147.9,136.91,150.86,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,41.34,False,False,False,False,,0,122.1,28,86.0
MANYAVAR,VEDANT FASHIONS,WATCHLIST_CONFIRMED,63.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-24.72,16.7964,3.11,HOLD,,False,,A,32.22,4,False,573.04,418.46,584.5,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,21.75,False,False,False,False,,0,122.1,28,86.0
UNIONBANK,UNION BANK (I),WATCHLIST_CONFIRMED,63.0,4.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,0.64,4.6671,2.35,HOLD,,False,,A,28.67,3,False,157.89,153.15,165.78,Near 200DMA — ideal dip entry zone,5,2026-05-19,15.56,False,False,False,False,,0,122.1,28,86.0
VENUSPIPES,VENUS PIPES,WATCHLIST_CONFIRMED,63.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,5.29,67.4857,4.16,HOLD,,False,,A,11.03,4,False,1231.99,1195.03,1293.59,Near 200DMA — ideal dip entry zone,5,2026-05-19,17.48,False,False,False,False,,0,122.1,28,86.0
VASCONEQ,VASCON ENGINEERS,WATCHLIST_CONFIRMED,63.0,10.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-31.42,2.6386,6.41,HOLD,,False,,A,5.0,2,False,48.01,31.94,48.97,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.88,True,False,False,False,LOW_ROE(11.9%),0,122.1,28,86.0
TRITURBINE,TRIVENI TURBINE,WATCHLIST_CONFIRMED,63.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,14.17,23.5571,3.16,HOLD,,False,,A,18.74,4,False,522.62,506.94,548.75,Near 200DMA — ideal dip entry zone,5,2026-05-19,29.37,False,False,False,False,,0,122.1,28,86.0
TMB,T N MERC. BANK,WATCHLIST_CONFIRMED,63.0,4.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,26.91,34.1786,3.98,PARTIAL_EXIT,EXTENDED: 5.4× ATR above 200DMA,False,,A,19.94,5,False,541.14,618.39,669.66,Extended — wait for ATR pullback,5,2026-05-19,13.8,False,False,False,False,,0,122.1,28,86.0
TIMETECHNO,TIME TECHNOPLAST,WATCHLIST_CONFIRMED,63.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,1,FRESH,False,-30.71,6.1229,2.83,HOLD,,False,,B,44.1,3,False,250.15,168.14,255.15,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.41,False,False,False,False,,0,122.1,28,86.0
SHANTIGOLD,SHANTI GOLD,STRONG,63.0,19.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,2,EXPIRED,True,0.91,11.7057,4.42,HOLD,,False,,A,9.5,3,False,209.87,203.57,220.36,Near 200DMA — ideal dip entry zone,5,2026-05-19,36.65,False,False,False,False,,0,122.1,28,86.0
SARVESHWAR,SARVESHWAR FOODS,WATCHLIST_CONFIRMED,63.0,9.0,BEAR,7.5,1.5,RESTRICTED,TOPPING,False,2,2,FRESH,True,-28.77,0.1236,2.73,HOLD,,False,,,0.0,2,False,5.08,3.51,5.18,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,9.53,True,False,False,False,LOW_ROE(9.5%),0,122.1,28,86.0
SYMPHONY,SYMPHONY,STRONG,63.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,1,1,EXPIRED,False,-17.75,29.9679,3.3,HOLD,,False,,B,44.1,3,False,883.01,704.46,900.67,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,27.94,False,False,False,False,,0,122.1,28,86.0
CELLO,CELLO WORLD,WATCHLIST_CONFIRMED,63.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-26.26,11.6464,2.41,HOLD,,False,,B,44.1,3,False,525.0,375.54,535.5,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.63,False,False,False,False,,0,122.1,28,86.0
CAMS,CAMS SERVICES,STRONG,63.0,20.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,-64.42,27.425,2.84,HOLD,,False,,A,29.1,4,False,2171.93,749.57,2215.37,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,42.04,False,False,True,False,,0,122.1,28,86.0
BRIGADE,BRIGADE ENTERPR.,WATCHLIST_CONFIRMED,63.0,9.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-22.27,27.0286,3.26,HOLD,,False,,A,8.31,3,False,853.48,643.55,870.55,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.16,False,False,False,False,,0,122.1,28,86.0
ANANTRAJ,ANANT RAJ,WATCHLIST_CONFIRMED,63.0,11.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-14.08,21.9429,3.69,HOLD,,False,,A,7.09,2,False,554.3,461.96,565.39,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.23,True,False,False,False,LOW_ROE(10.2%),0,122.1,28,86.0
AARTIPHARM,AARTI PHARMA,STRONG,63.0,14.0,BEAR,7.5,3.0,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,-9.07,33.1321,3.78,HOLD,,False,,A,14.77,3,False,771.29,680.26,786.72,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.69,False,False,False,False,,0,122.1,28,86.0
ADFFOODS,ADF FOODS,WATCHLIST_CONFIRMED,63.0,16.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,22.36,13.3936,4.06,PARTIAL_EXIT,EXTENDED: 4.4× ATR above 200DMA,False,,A,14.63,4,False,215.84,237.31,257.4,Extended — wait for ATR pullback,5,2026-05-19,14.06,False,False,False,False,,0,122.1,28,86.0
BAJAJFINSV,BAJAJ FINSERV,WATCHLIST_EXTERNAL,63.0,0.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,FRESH,False,-10.7,41.8929,1.91,HOLD,,False,,,0.0,2,False,1963.05,1700.51,2002.31,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.26,False,False,False,False,,0,122.1,28,86.0
HNDFDS,HINDUSTAN FOODS,WATCHLIST_CONFIRMED,63.0,13.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-0.27,16.9,2.63,HOLD,,False,,A,8.5,4,False,516.22,499.4,526.54,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.3,False,False,False,False,,0,122.1,28,86.0
KSHINTL,KSH INTERNATIONA,WATCHLIST_CONFIRMED,63.0,15.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,43.68,43.9036,5.52,PARTIAL_EXIT,PROFIT_ZONE: +44% above 200DMA | EXTENDED: 6.3× ATR above 200DMA,False,,A,7.5,4,False,442.99,548.69,614.55,Extended — wait for ATR pullback,5,2026-05-19,22.77,False,False,False,False,,0,122.1,28,86.0
JYOTHYLAB,JYOTHY LABS,WATCHLIST_CONFIRMED,63.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-23.85,11.7086,4.36,HOLD,,False,,A,26.88,2,False,282.21,208.45,287.85,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,18.07,False,False,False,False,,0,122.1,28,86.0
EMSLIMITED,EMS,WATCHLIST_CONFIRMED,63.0,19.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-27.97,14.3179,3.65,HOLD,,False,,B,44.1,2,False,436.11,304.73,444.83,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,18.81,False,False,False,False,,0,122.1,28,86.0
SUPREMEPWR,SUPREME POWER,WATCHLIST_CONFIRMED,62.0,20.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,14.12,16.0214,5.73,HOLD,,False,,A,10.0,4,False,196.02,190.14,205.82,Near 200DMA — ideal dip entry zone,5,2026-05-19,20.11,False,False,False,False,,0,122.1,28,86.0
SONACOMS,SONA BLW PRECIS.,STRONG,62.0,16.0,BEAR,7.5,3.0,NORMAL,BASING,False,2,2,FRESH,True,15.7,20.4464,2.88,HOLD,,False,,A,14.3,3,False,490.55,526.66,557.33,Extended — wait for ATR pullback,5,2026-05-19,10.94,True,False,False,False,LOW_ROE(10.9%),0,122.1,28,86.0
HINDALCO,HINDALCO INDS.,WATCHLIST_CONFIRMED,62.0,13.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,3,3,FRESH,True,22.9,28.925,2.2,PARTIAL_EXIT,EXTENDED: 8.3× ATR above 200DMA,False,,A,12.14,6,False,856.88,995.25,1038.64,Extended — wait for ATR pullback,5,2026-05-19,12.93,False,False,False,False,,1,122.1,28,86.0
NMDC,NMDC,WATCHLIST_CONFIRMED,62.0,18.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,14.74,2.5864,2.3,HOLD,,False,,A,49.74,5,False,78.56,76.2,82.49,Near 200DMA — ideal dip entry zone,5,2026-05-19,22.03,False,False,False,False,,0,122.1,28,86.0
AZAD,AZAD ENGINEERING,WATCHLIST_CONFIRMED,62.0,11.0,BEAR,7.5,1.5,NORMAL,TOPPING,False,2,2,FRESH,True,16.12,109.9571,4.58,HOLD,,False,,A,5.5,4,False,1653.8,1700.49,1865.42,Extended — wait for ATR pullback,5,2026-05-19,6.26,True,False,False,False,LOW_ROE(6.3%),0,122.1,28,86.0
