NSE_SYMBOL,COMPANY,EVENT_DATE,SOURCE,EVENT_TYPE,EVENT_CLASS,IMPACT_TIER,IMPACT_SCORE,SIGNAL_TYPE,QUALITY_CHECK,TIER,COMPOSITE,LIQUIDITY_FLAG,PRICE_CHANGE_3D_PCT,PRICE_STATUS,SUPPRESSED,SUPPRESSED_REASON,ALERT_TEXT,AS_OF_DATE
nan,ICONIK SPORTS AND EVENTS LIMIT,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (ICONIK SPORTS AND EVENTS LIMIT) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,LADDU GOPAL ONLINE SERVICES LI,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (LADDU GOPAL ONLINE SERVICES LI) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Achyut Healthcare Limited,2026-04-20,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Achyut Healthcare Limited) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,GURU KRUPA GEMS AND JEWELLERY,2026-04-20,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (GURU KRUPA GEMS AND JEWELLERY) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,RAJ TELEVISION NETWORK LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (RAJ TELEVISION NETWORK LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,VINATI ORGANICS LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (VINATI ORGANICS LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,KSH Internationa,2026-04-21,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (KSH Internationa) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,RISHI TECHTEX LTD.,2026-04-21,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (RISHI TECHTEX LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,NUTECH GLOBAL LTD.,2026-04-21,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (NUTECH GLOBAL LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-05-12,BSE_LIVE_POLLER,RESULTS,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,JSW Dulux Limited,2026-05-12,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (JSW Dulux Limited) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Retaggio Industries Limited,2026-04-21,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Retaggio Industries Limited) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-21,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,GOODRICKE GROUP LTD.,2026-04-21,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (GOODRICKE GROUP LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,HONEYWELL AUTOMATION INDIA LTD,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (HONEYWELL AUTOMATION INDIA LTD) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,SHILCHAR TECHNOLOGIES LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (SHILCHAR TECHNOLOGIES LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,SOUTHERN INFOCONSULTANTS LIMIT,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (SOUTHERN INFOCONSULTANTS LIMIT) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-20,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Trident Lifeline Limited,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Trident Lifeline Limited) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,ABRIL PAPER TECH LIMITED,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (ABRIL PAPER TECH LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,ARKADE DEVELOPERS LIMITED,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (ARKADE DEVELOPERS LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Yash Highvoltage Limited,2026-05-12,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Yash Highvoltage Limited) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,SHELTER PHARMA LIMITED,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (SHELTER PHARMA LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,ANSAL HOUSING LIMITED,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (ANSAL HOUSING LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,ALFA TRANSFORMERS LTD.,2026-05-04,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (ALFA TRANSFORMERS LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Guj. Ambuja Exp,2026-04-20,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Guj. Ambuja Exp) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Black Box,2026-04-20,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Black Box) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Spandana Sphoorty Financial Li,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Spandana Sphoorty Financial Li) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Shradha AI Technologies Limite,2026-05-12,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Shradha AI Technologies Limite) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,INDIAN LINK CHAIN MANUFACTURES,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (INDIAN LINK CHAIN MANUFACTURES) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,TAKYON NETWORKS LIMITED,2026-05-05,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (TAKYON NETWORKS LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,EASTERN TREADS LTD.,2026-04-22,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (EASTERN TREADS LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,TAKE SOLUTIONS LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (TAKE SOLUTIONS LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,VIDYA WIRES LIMITED,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (VIDYA WIRES LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Akme Fintrade (India) Limited,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Akme Fintrade (India) Limited) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,DHANLAXMI FABRICS LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (DHANLAXMI FABRICS LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,FRONTIER SPRINGS LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (FRONTIER SPRINGS LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,GEMSTONE INVESTMENTS LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (GEMSTONE INVESTMENTS LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,JHS SVENDGAARD RETAIL VENTURES,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (JHS SVENDGAARD RETAIL VENTURES) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,V R WOODART LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (V R WOODART LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Sadbhav Infrastructure Project,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Sadbhav Infrastructure Project) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Likhitha Infrastructure Limite,2026-05-06,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Likhitha Infrastructure Limite) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Motisons Jewellers Limited,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Motisons Jewellers Limited) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,RITA FINANCE AND LEASING LIMIT,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (RITA FINANCE AND LEASING LIMIT) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,AVANCE TECHNOLOGIES LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (AVANCE TECHNOLOGIES LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,TCM LTD.,2026-04-22,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (TCM LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,A-1 LIMITED,2026-04-27,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (A-1 LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,GLOBUS CONSTRUCTORS & DEVELOPE,2026-04-27,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (GLOBUS CONSTRUCTORS & DEVELOPE) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,nan,2026-04-27,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (nan) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,JAYATMA ENTERPRISES LIMITED,2026-04-27,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (JAYATMA ENTERPRISES LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Saptak Chem And Business Limit,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Saptak Chem And Business Limit) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,ANUH PHARMA LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (ANUH PHARMA LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,MULTI COMMODITY EXCHANGE OF IN,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (MULTI COMMODITY EXCHANGE OF IN) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,ABBOTT INDIA LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (ABBOTT INDIA LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Solitaire Machine Tools Ltd,2026-05-09,BSE_PIPELINE,CORPORATE_ACTION,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Solitaire Machine Tools Ltd) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,Mega Nirman & Industries Limit,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (Mega Nirman & Industries Limit) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,EMPOWER INDIA LTD.,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (EMPOWER INDIA LTD.) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
nan,AAYUSH WELLNESS LIMITED,2026-04-30,BSE_LIVE_POLLER,ORDER_WIN,ORDER_WIN,UNKNOWN,4,WATCH_SIGNAL,NEUTRAL,UNKNOWN,0.0,UNKNOWN,0.0,NO_DATA,False,,⚡ ORDER_WIN | nan (AAYUSH WELLNESS LIMITED) | Signal: WATCH_SIGNAL | Tier: UNKNOWN | 📌 EVENT TRADE ≠ multibagger position,2026-05-17 09:11
